Date,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
201011,0.213627002941077,0.258589340552164,0.29542276346669,0.445866485861585,0.710590185667175,1.09824664366641,1.48978560734047,1.86509095273037,2.19584216631292,2.45400110837272,2.74361707252976,3.01669510927394
201012,0.201417986378224,0.265337674814012,0.322812954057074,0.582452771474809,1.0085674570068,1.55318119023043,2.04290796976048,2.45524284026057,2.74927991727337,2.97688708799961,3.26960723729324,3.53894047339439
201101,0.192522344075364,0.235732099063671,0.285944734799467,0.551815492876774,0.955507852979827,1.45182577928654,1.96443932571154,2.43149729904591,2.76884500041141,3.04143739696432,3.33469371527578,3.61151796796809
201102,0.178177944896364,0.23059981390781,0.290273479548697,0.659496210364,1.15128040537422,1.6666265029871,2.16329547615808,2.57614141987088,2.8798688249463,3.1322279401331,3.40262800403115,3.63278528617442
201103,0.178518683855817,0.253633992246821,0.343750930089311,0.817015171199072,1.30574686276229,1.82715906301269,2.29520883452533,2.68589087708176,2.97155270314029,3.20820180790943,3.45151784066697,3.67896442642851
201104,0.123237508580136,0.187539273990146,0.250329955973426,0.582873211360824,1.02284003588954,1.51422291245444,1.99807261078997,2.4165317833884,2.7385037007798,3.01736966349448,3.30375826478988,3.55869705331987
201105,0.108958542629039,0.161827011916929,0.212065423113206,0.450259811375272,0.806244187730055,1.23963531534807,1.71219864606316,2.11072743371524,2.42995864208634,2.72508095290319,3.02887226140296,3.28290400606278
201106,0.0992344282161183,0.160201997012759,0.217441685168348,0.469419493035811,0.835672301083726,1.3181506140242,1.77314895974371,2.20789582592658,2.52332760645527,2.8250756633416,3.15763163710443,3.43096442983492
201107,0.192378862395846,0.238424699178652,0.271417351726394,0.354871116341955,0.564975108881035,0.930561938027127,1.36544316246077,1.77021173270786,2.11955633620407,2.44710662323681,2.78291927505358,3.06011059931583
201108,0.0545990009593802,0.0877281050924203,0.118614251890759,0.208573226239697,0.349149279515213,0.645108904847103,0.98461470306608,1.30773376440382,1.57657182366812,1.86376957611497,2.167639322721,2.42461243163033
201109,0.0964630388615823,0.143773448895125,0.178944513388832,0.291614022873344,0.440729014005333,0.684908308521147,0.972982299491901,1.22291733666547,1.45285472760124,1.6603017102864,1.86665374401868,2.05908493284225
201110,0.0678454686093225,0.113593916344193,0.151340871615833,0.249717290896982,0.415946530086239,0.662769843670494,0.990443042238645,1.29949611390119,1.58591267156537,1.82961124443345,2.0751353891039,2.29659357267267
201111,0.0674302668917925,0.107771559577438,0.141654346677051,0.27288345872957,0.432354797258603,0.671289937037487,0.978207040281729,1.266249506958,1.53970740792476,1.78503721453002,2.01269300536135,2.20086393639914
201112,0.0830464081011022,0.118660409548009,0.152564594676941,0.264464504675863,0.406526775560557,0.615520367153151,0.876804397872412,1.12543270740189,1.35946026303755,1.58909792861718,1.803822975911,1.9986110599773
201201,0.0914363361193531,0.116436124762591,0.139316075983911,0.218224641930418,0.309017011884361,0.472093338236827,0.726049945309346,0.99416559960663,1.23168129655841,1.46515162125203,1.70696315063798,1.91292236195098
201202,0.129045120003019,0.167495259370251,0.198653859924032,0.311250741578818,0.454352166006397,0.640914623126474,0.887198064154449,1.13711291833262,1.39299253196926,1.6309930200216,1.8615819218167,2.05705104563046
201203,0.157795454940273,0.198243552972181,0.234681807910932,0.365190718198985,0.55381086870663,0.800909422347141,1.07757721854584,1.35926591996738,1.63124138882621,1.90693830604286,2.13403814110954,2.32826142185588
201204,0.151784457001775,0.183104523824955,0.20741318566933,0.280190053172641,0.413024980762573,0.613739425005815,0.840237467677105,1.07563024056175,1.32673606482324,1.60570989239802,1.83577649131975,2.03472718163948
201205,0.136917548648245,0.176567333286335,0.208324355275606,0.284339601272272,0.382784418709323,0.535096787204665,0.687797058969945,0.838612122583137,1.00005569073577,1.23568931512776,1.45045867055629,1.63095598780556
201206,0.167632933691677,0.21298501946452,0.250170716154019,0.332496715683129,0.4409910602615,0.594805180675173,0.762882515197165,0.934721581843902,1.10858269850695,1.34243535488802,1.55081934756312,1.72838232267631
201207,0.143992244670933,0.166578317168829,0.181616218908927,0.221099658579251,0.298024288190201,0.439158132062317,0.6127708259321,0.791906717081023,0.971712797621683,1.17648718294454,1.38085634016064,1.55260154671597
201208,0.153989545350556,0.179208150731851,0.19739153268802,0.237027163873543,0.31592695482211,0.437778962939369,0.617822754372299,0.805425622571591,1.01017331970555,1.233443025897,1.43868721872108,1.61782085438686
201209,0.150698264552552,0.17703540656042,0.195917830880805,0.250900258699558,0.33410122768314,0.470595013226784,0.637997266768967,0.836570514669749,1.05469531564564,1.29383449714997,1.51456627385369,1.71109921866797
201210,0.161220724648672,0.188524383507871,0.213262571380266,0.298633506967621,0.402594648952056,0.55733798779201,0.740891645834254,0.939350807967155,1.15274483527221,1.3754699640057,1.58574943491575,1.77487547087039
201211,0.146237624003999,0.180400274693959,0.207684982613743,0.271971296973242,0.352783091962801,0.473097624013786,0.63799918215202,0.839226755022493,1.05132589717137,1.27749889314339,1.48840164915329,1.67591003017539
201212,0.119177067274304,0.157902184870604,0.189305317930486,0.266876842643546,0.383086869665683,0.548872849835207,0.737052901566895,0.952266456609109,1.1936193796177,1.42753631504938,1.64240598249464,1.83257847367354
201301,0.114084718116477,0.145027071532823,0.173923260235827,0.278482760064048,0.432111719583933,0.652739952285887,0.888311296071489,1.13945522582104,1.40694245600913,1.65845260365237,1.88518197191841,2.07683828836602
201302,0.130759732192935,0.154750064372785,0.177995990865387,0.247966305067447,0.368766182543551,0.558106340237721,0.770443533611169,1.01018998589591,1.25651304287639,1.52167973454804,1.76064581933218,1.95467127153019
